path,label
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_03_2kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/p23polyester_fibre.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PP_03_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PE_01_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_85.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_117.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_93.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PE_08_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_79.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_01_2kV_20201119.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PE_01_2kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_01_2.5kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_97.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/p31polyester_fibre.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_02_2.5kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PP_02_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_125.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_91.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_65.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_55.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PE_02_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PE_05_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_05_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_115.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_87.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PP_01_2kV_20201119.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_105.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_51.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_95.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_03_2kV_20201119.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_63.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PP_03_2kV_20201119.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_67.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_111.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_113.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_23_3kV_20201119.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_02_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PP_13_3kV_20201119.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_119.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/p12polyester_fibre.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_1/image/polyester_61.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PP_01_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fibre/fibre_2/image/PAN_01_3kV.png,fibre
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_035.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_029.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_018.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_023.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_063.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_030.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_009.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_043.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_036.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_002.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_039.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_034.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_060.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_052.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_051.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_045.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_021.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_055.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_056.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_008.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_058.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_041.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_006.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_003.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_037.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_004.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_048.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_046.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_062.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_012.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_019.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_053.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_040.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_050.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_047.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/bead/bead/image/Dove_men_acrylates_copolymer_microbeads_025.png,bead
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0066.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0011.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0050.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0056.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0007.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0075.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0008.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0013.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0019.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0025.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0051.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0005.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0027.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0003.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0092.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0014.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0017.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0059.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0006.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0013.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0015.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0005.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0074.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0086.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0068.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0071.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0011.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0028.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0010.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0006.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0007.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0002.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0010.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0057.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0067.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0004.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0072.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0079.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0024.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0002.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0012.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0070.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0081.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0083.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0001.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0018.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0055.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0084.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0001.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0082.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0088.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_2_No0005.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0080.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0009.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0062.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0016.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0052.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0010.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0023.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0008.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0022.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0006.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Particle_No0026.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0069.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0061.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_1/image/Foam_No0012.png,fragment
data/microplastics_datasets/microplastics_sem_toronto/Microplastics_SEM/dataset3/dataset3/fragment/fragment_2/image/PS_Isopropyl_Alcohol_Suspension_0064.png,fragment
